Log file open, 11/12/22 09:42:48
[2022.11.12-14.49.39:563][ 32]Cmd: DELETE
[2022.11.12-14.49.39:563][ 32]Cmd: ACTOR DELETE
[2022.11.12-14.49.39:566][ 32]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.39:597][ 32]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.11.12-14.49.39:599][ 32]LogEditorActor: Deleted 1 Actors (0.035 secs)
[2022.11.12-14.49.40:202][ 98]Cmd: DELETE
[2022.11.12-14.49.40:202][ 98]Cmd: ACTOR DELETE
[2022.11.12-14.49.40:205][ 98]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.40:237][ 98]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.11.12-14.49.40:238][ 98]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.40:808][160]Cmd: DELETE
[2022.11.12-14.49.40:809][160]Cmd: ACTOR DELETE
[2022.11.12-14.49.40:812][160]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.40:843][160]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2022.11.12-14.49.40:845][160]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.41:473][230]Cmd: DELETE
[2022.11.12-14.49.41:473][230]Cmd: ACTOR DELETE
[2022.11.12-14.49.41:476][230]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.41:509][230]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.11.12-14.49.41:511][230]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.42:068][291]Cmd: DELETE
[2022.11.12-14.49.42:068][291]Cmd: ACTOR DELETE
[2022.11.12-14.49.42:071][291]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.42:103][291]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.11.12-14.49.42:104][291]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.42:581][343]Cmd: DELETE
[2022.11.12-14.49.42:581][343]Cmd: ACTOR DELETE
[2022.11.12-14.49.42:584][343]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.42:616][343]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2022.11.12-14.49.42:618][343]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.43:080][395]Cmd: DELETE
[2022.11.12-14.49.43:080][395]Cmd: ACTOR DELETE
[2022.11.12-14.49.43:810][475]Cmd: DELETE
[2022.11.12-14.49.43:810][475]Cmd: ACTOR DELETE
[2022.11.12-14.49.43:813][475]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.43:845][475]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2022.11.12-14.49.43:846][475]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.44:410][536]Cmd: DELETE
[2022.11.12-14.49.44:410][536]Cmd: ACTOR DELETE
[2022.11.12-14.49.44:413][536]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.44:444][536]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.11.12-14.49.44:446][536]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.45:028][599]Cmd: DELETE
[2022.11.12-14.49.45:028][599]Cmd: ACTOR DELETE
[2022.11.12-14.49.45:031][599]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.45:062][599]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2022.11.12-14.49.45:063][599]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.45:672][666]Cmd: DELETE
[2022.11.12-14.49.45:672][666]Cmd: ACTOR DELETE
[2022.11.12-14.49.45:675][666]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.45:706][666]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2022.11.12-14.49.45:708][666]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.46:285][730]Cmd: DELETE
[2022.11.12-14.49.46:285][730]Cmd: ACTOR DELETE
[2022.11.12-14.49.46:288][730]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.46:319][730]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2022.11.12-14.49.46:321][730]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.46:858][789]Cmd: DELETE
[2022.11.12-14.49.46:858][789]Cmd: ACTOR DELETE
[2022.11.12-14.49.46:858][789]LogConsoleManager: Warning: Performance warning: Many (31) failed FindConsoleObject() for 'ACTOR'. 
[2022.11.12-14.49.46:861][789]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.46:892][789]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.11.12-14.49.46:893][789]LogEditorActor: Deleted 1 Actors (0.035 secs)
[2022.11.12-14.49.47:393][848]Cmd: DELETE
[2022.11.12-14.49.47:393][848]Cmd: ACTOR DELETE
[2022.11.12-14.49.48:051][921]Cmd: DELETE
[2022.11.12-14.49.48:051][921]Cmd: ACTOR DELETE
[2022.11.12-14.49.48:054][921]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.48:087][921]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2022.11.12-14.49.48:088][921]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.48:701][989]Cmd: DELETE
[2022.11.12-14.49.48:701][989]Cmd: ACTOR DELETE
[2022.11.12-14.49.48:704][989]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.48:737][989]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.11.12-14.49.48:738][989]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.49:352][ 54]Cmd: DELETE
[2022.11.12-14.49.49:353][ 54]Cmd: ACTOR DELETE
[2022.11.12-14.49.49:356][ 54]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.49:389][ 54]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2022.11.12-14.49.49:390][ 54]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.49:945][108]Cmd: DELETE
[2022.11.12-14.49.49:945][108]Cmd: ACTOR DELETE
[2022.11.12-14.49.49:949][108]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.49:984][108]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2022.11.12-14.49.49:986][108]LogEditorActor: Deleted 1 Actors (0.041 secs)
[2022.11.12-14.49.50:625][173]Cmd: DELETE
[2022.11.12-14.49.50:625][173]Cmd: ACTOR DELETE
[2022.11.12-14.49.50:628][173]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.50:666][173]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2022.11.12-14.49.50:668][173]LogEditorActor: Deleted 1 Actors (0.043 secs)
[2022.11.12-14.49.51:238][235]Cmd: DELETE
[2022.11.12-14.49.51:238][235]Cmd: ACTOR DELETE
[2022.11.12-14.49.51:241][235]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.51:273][235]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.11.12-14.49.51:274][235]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.51:892][304]Cmd: DELETE
[2022.11.12-14.49.51:892][304]Cmd: ACTOR DELETE
[2022.11.12-14.49.51:895][304]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.51:926][304]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2022.11.12-14.49.51:928][304]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.52:494][366]Cmd: DELETE
[2022.11.12-14.49.52:494][366]Cmd: ACTOR DELETE
[2022.11.12-14.49.52:497][366]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.52:528][366]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2022.11.12-14.49.52:529][366]LogEditorActor: Deleted 1 Actors (0.035 secs)
[2022.11.12-14.49.53:119][430]Cmd: DELETE
[2022.11.12-14.49.53:120][430]Cmd: ACTOR DELETE
[2022.11.12-14.49.53:123][430]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.53:154][430]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2022.11.12-14.49.53:156][430]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.53:869][504]Cmd: DELETE
[2022.11.12-14.49.53:869][504]Cmd: ACTOR DELETE
[2022.11.12-14.49.53:872][504]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.53:904][504]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.11.12-14.49.53:905][504]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.54:548][573]Cmd: DELETE
[2022.11.12-14.49.54:548][573]Cmd: ACTOR DELETE
[2022.11.12-14.49.54:551][573]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.54:582][573]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.11.12-14.49.54:583][573]LogEditorActor: Deleted 1 Actors (0.035 secs)
[2022.11.12-14.49.55:133][633]Cmd: DELETE
[2022.11.12-14.49.55:133][633]Cmd: ACTOR DELETE
[2022.11.12-14.49.55:136][633]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.55:165][633]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2022.11.12-14.49.55:167][633]LogEditorActor: Deleted 1 Actors (0.034 secs)
[2022.11.12-14.49.55:691][690]Cmd: DELETE
[2022.11.12-14.49.55:691][690]Cmd: ACTOR DELETE
[2022.11.12-14.49.55:694][690]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.55:728][690]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.11.12-14.49.55:730][690]LogEditorActor: Deleted 1 Actors (0.039 secs)
[2022.11.12-14.49.56:306][753]Cmd: DELETE
[2022.11.12-14.49.56:307][753]Cmd: ACTOR DELETE
[2022.11.12-14.49.56:310][753]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.56:342][753]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2022.11.12-14.49.56:343][753]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.56:843][806]Cmd: DELETE
[2022.11.12-14.49.56:843][806]Cmd: ACTOR DELETE
[2022.11.12-14.49.56:846][806]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.56:878][806]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.11.12-14.49.56:879][806]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.57:368][858]Cmd: DELETE
[2022.11.12-14.49.57:368][858]Cmd: ACTOR DELETE
[2022.11.12-14.49.57:371][858]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.57:404][858]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.11.12-14.49.57:405][858]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.57:878][910]Cmd: DELETE
[2022.11.12-14.49.57:878][910]Cmd: ACTOR DELETE
[2022.11.12-14.49.57:881][910]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.57:913][910]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2022.11.12-14.49.57:915][910]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.58:395][962]Cmd: DELETE
[2022.11.12-14.49.58:395][962]Cmd: ACTOR DELETE
[2022.11.12-14.49.58:398][962]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.58:430][962]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.11.12-14.49.58:432][962]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.58:911][ 14]Cmd: DELETE
[2022.11.12-14.49.58:911][ 14]Cmd: ACTOR DELETE
[2022.11.12-14.49.58:914][ 14]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.58:945][ 14]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2022.11.12-14.49.58:947][ 14]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.49.59:411][ 65]Cmd: DELETE
[2022.11.12-14.49.59:411][ 65]Cmd: ACTOR DELETE
[2022.11.12-14.49.59:414][ 65]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.59:448][ 65]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.11.12-14.49.59:449][ 65]LogEditorActor: Deleted 1 Actors (0.038 secs)
[2022.11.12-14.49.59:962][121]Cmd: DELETE
[2022.11.12-14.49.59:962][121]Cmd: ACTOR DELETE
[2022.11.12-14.49.59:965][121]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.59:997][121]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2022.11.12-14.49.59:999][121]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.50.00:475][171]Cmd: DELETE
[2022.11.12-14.50.00:475][171]Cmd: ACTOR DELETE
[2022.11.12-14.50.00:478][171]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.00:509][171]LogUObjectHash: Compacting FUObjectHashTables data took   0.52ms
[2022.11.12-14.50.00:511][171]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.50.00:950][218]Cmd: DELETE
[2022.11.12-14.50.00:950][218]Cmd: ACTOR DELETE
[2022.11.12-14.50.00:953][218]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.00:983][218]LogUObjectHash: Compacting FUObjectHashTables data took   0.52ms
[2022.11.12-14.50.00:984][218]LogEditorActor: Deleted 1 Actors (0.034 secs)
[2022.11.12-14.50.01:499][279]Cmd: DELETE
[2022.11.12-14.50.01:499][279]Cmd: ACTOR DELETE
[2022.11.12-14.50.02:291][368]Cmd: DELETE
[2022.11.12-14.50.02:291][368]Cmd: ACTOR DELETE
[2022.11.12-14.50.02:294][368]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.02:326][368]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.11.12-14.50.02:328][368]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.50.02:960][436]Cmd: DELETE
[2022.11.12-14.50.02:960][436]Cmd: ACTOR DELETE
[2022.11.12-14.50.02:963][436]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.02:995][436]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2022.11.12-14.50.02:996][436]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.50.03:647][508]Cmd: DELETE
[2022.11.12-14.50.03:647][508]Cmd: ACTOR DELETE
[2022.11.12-14.50.03:650][508]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.03:682][508]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.11.12-14.50.03:683][508]LogEditorActor: Deleted 1 Actors (0.036 secs)
[2022.11.12-14.50.34:846][541]Cmd: DELETE
[2022.11.12-14.50.34:846][541]Cmd: ACTOR DELETE
[2022.11.12-14.50.34:849][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:851][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:852][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:853][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:853][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:855][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:856][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:857][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:858][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:859][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:860][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:861][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:862][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:862][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:863][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:864][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:865][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:866][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:867][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:868][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:869][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:869][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:870][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:871][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:872][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:873][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:873][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:875][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:875][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:876][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:877][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:878][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:879][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:880][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:880][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:881][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:882][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:883][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:884][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:885][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:885][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:886][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:887][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:888][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:889][541]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.50.34:918][541]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.11.12-14.50.34:920][541]LogEditorActor: Deleted 45 Actors (0.073 secs)
[2022.11.12-14.50.43:190][ 22]LogSlate: Took 0.000234 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.11.12-14.50.43:760][ 74]LogAssetEditorSubsystem: Opening Asset editor for LevelScriptBlueprint /Game/Main.Main:PersistentLevel.Main
[2022.11.12-14.50.43:760][ 74]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-14.50.44:202][ 74]LogSlate: Took 0.000272 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2022.11.12-14.51.17:894][ 55]LogSlate: Took 0.005386 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensedItalic.ttf' (160K)
[2022.11.12-14.51.43:030][875]BlueprintLog: New page: Compile Main
[2022.11.12-14.51.43:099][875]LogUObjectHash: Compacting FUObjectHashTables data took   2.98ms
[2022.11.12-14.56.04:766][397]BlueprintLog: New page: Compile Main
[2022.11.12-14.56.04:834][397]LogUObjectHash: Compacting FUObjectHashTables data took   1.44ms
[2022.11.12-14.56.08:567][783]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.11.12-14.56.08:572][783]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.11.12-14.56.08:572][783]PIE: New page: PIE session: Main (Nov 12, 2022, 4:56:08 AM)
[2022.11.12-14.56.08:596][783]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-14.56.08:604][783]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008181s)
[2022.11.12-14.56.08:604][783]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.008224s)
[2022.11.12-14.56.08:604][783]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-14.56.08:605][783]LogAIModule: Creating AISystem for world Main
[2022.11.12-14.56.08:605][783]LogPlayLevel: PIE: World Init took: (0.000731s)
[2022.11.12-14.56.08:643][783]LogUObjectHash: Compacting FUObjectHashTables data took   1.25ms
[2022.11.12-14.56.08:643][783]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2022.11.12-14.56.08:643][783]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.11.12-14.56.08:644][783]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.11.12-14.56.08:644][783]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.11.12-14.56.08:644][783]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.11.12-14.56.08:644][783]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.12-14.56.08:644][783]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.12-14.56.08:644][783]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.12-14.56.08:644][783]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.12-14.56.08:644][783]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.12-14.56.08:644][783]LogAudio: Display: Audio Reverb Plugin: None (built-in).
